301,54.1232,-14.7028,-23.2066,-8.42965,-36.9532,-874.375,-851.375,-874.375,-874.375,-851.375
302,54.1289,-13.7952,-22.2869,-7.50282,-36.0233,-873.437,-850.437,-873.437,-873.437,-850.437
303,54.1805,-14.4638,-22.9354,-8.13943,-36.6546,-874.055,-851.055,-874.055,-874.055,-851.055
304,54.1923,-12.8647,-21.3088,-6.49668,-35.0046,-872.386,-849.386,-872.386,-872.386,-849.386
305,54.2246,-13.2591,-21.675,-6.84624,-35.3468,-872.709,-849.709,-872.709,-872.709,-849.709
306,54.2479,-13.5256,-21.9187,-7.07622,-35.5706,-872.917,-849.917,-872.917,-872.917,-849.917
307,54.3494,-14.1342,-22.5264,-7.68308,-36.177,-873.522,-850.522,-873.522,-873.522,-850.522
308,54.4492,-15.2075,-23.6007,-8.75773,-37.2518,-874.597,-851.597,-874.597,-874.597,-851.597
309,54.5861,-13.7648,-22.1586,-7.3159,-35.81,-873.155,-850.155,-873.155,-873.155,-850.155
310,54.6647,-13.6514,-22.045,-7.20219,-35.6963,-873.041,-850.041,-873.041,-873.041,-850.041
311,54.7105,-16.1903,-24.584,-9.74147,-38.2357,-875.581,-852.581,-875.581,-875.581,-852.581
312,54.7278,-13.3465,-21.7533,-6.91875,-35.4166,-872.772,-849.772,-872.772,-872.772,-849.772
313,54.7554,-13.0781,-21.5144,-6.69734,-35.203,-872.579,-849.579,-872.579,-872.579,-849.579
314,54.7601,-15.4705,-23.9357,-9.13564,-37.6489,-875.044,-852.044,-875.044,-875.044,-852.044
315,55.0598,-2.43853,-10.9401,3.83838,-24.6845,-862.105,-839.105,-862.105,-862.105,-839.105
316,55.355,-3.43977,-11.9745,2.78432,-25.7473,-863.19,-840.19,-863.19,-863.19,-840.19
317,55.6615,-4.31047,-12.8854,1.84984,-26.6923,-864.163,-841.163,-864.163,-864.163,-841.163
318,55.9214,-3.14397,-11.7694,2.9361,-25.6193,-863.124,-840.124,-863.124,-863.124,-840.124
319,56.0802,-3.60275,-12.2902,2.37908,-26.1924,-863.738,-840.738,-863.738,-863.738,-840.738
320,56.2371,-0.252106,-9.0135,5.61283,-22.9776,-860.572,-837.572,-860.572,-860.572,-837.572
321,56.3453,-0.12821,-8.97102,5.60836,-23.0028,-860.65,-837.65,-860.65,-860.65,-837.65
322,56.4281,-1.50141,-10.4271,4.10486,-24.5271,-862.228,-839.228,-862.228,-862.228,-839.228
323,56.4794,1.20208,-7.8082,6.6757,-21.9772,-859.731,-836.731,-859.731,-859.731,-836.731
324,56.4838,-0.15905,-9.25544,5.17992,-23.4941,-861.301,-838.301,-861.301,-861.301,-838.301
325,56.4399,0.567631,-8.61658,5.76967,-22.9256,-860.786,-837.786,-860.786,-860.786,-837.786
326,56.3715,1.28165,-7.99209,6.34448,-22.3723,-860.286,-837.286,-860.286,-860.286,-837.286
327,56.2689,2.51296,-6.85232,7.43388,-21.3045,-859.273,-836.273,-859.273,-859.273,-836.273
328,56.1471,0.688162,-8.77043,5.46484,-23.2954,-861.318,-838.318,-861.318,-861.318,-838.318
329,56.0014,1.06063,-8.49313,5.69062,-23.0915,-861.168,-838.168,-861.168,-861.168,-838.168
330,55.8215,0.62443,-9.02662,5.10492,-23.6994,-861.83,-838.83,-861.83,-861.83,-838.83
331,55.6964,1.31909,-8.43109,5.64771,-23.1789,-861.364,-838.364,-861.364,-861.364,-838.364
332,55.5314,-1.54414,-11.3957,2.6297,-26.2194,-864.46,-841.46,-864.46,-864.46,-841.46
